,ID,age,age_rounded,category,subCategory,meanDiff,income,degree
2137,179,4,4.931506849,Agency,Agency_butterflies,0,between $3000 and $5000,Bachelor's degree
2138,179,4,4.931506849,Agency,Agency_doors,3,between $3000 and $5000,Bachelor's degree
2139,179,4,4.931506849,Agency,Agency_envelopes,5,between $3000 and $5000,Bachelor's degree
2140,179,4,4.931506849,Information,Information_pics,-3,between $3000 and $5000,Bachelor's degree
2141,179,4,4.931506849,Information,Information_poems,0,between $3000 and $5000,Bachelor's degree
2142,179,4,4.931506849,Information,Information_trivia,0,between $3000 and $5000,Bachelor's degree
2143,179,4,4.931506849,Novelty,Novelty_animals,1,between $3000 and $5000,Bachelor's degree
2144,179,4,4.931506849,Novelty,Novelty_objects,1,between $3000 and $5000,Bachelor's degree
2145,179,4,4.931506849,Novelty,Novelty_repetitions,0,between $3000 and $5000,Bachelor's degree
2146,179,4,4.931506849,Uncertainty reduction,Uncertainty_cards,2,between $3000 and $5000,Bachelor's degree
2147,179,4,4.931506849,Uncertainty reduction,Uncertainty_die,0,between $3000 and $5000,Bachelor's degree
2148,179,4,4.931506849,Uncertainty reduction,Uncertainty_pixels,0,between $3000 and $5000,Bachelor's degree
2149,180,8,8.219178082,Agency,Agency_butterflies,0,more than $5000,Master's degree
2150,180,8,8.219178082,Agency,Agency_doors,-1,more than $5000,Master's degree
2151,180,8,8.219178082,Agency,Agency_envelopes,1,more than $5000,Master's degree
2152,180,8,8.219178082,Information,Information_pics,0,more than $5000,Master's degree
2153,180,8,8.219178082,Information,Information_poems,1,more than $5000,Master's degree
2154,180,8,8.219178082,Information,Information_trivia,0,more than $5000,Master's degree
2155,180,8,8.219178082,Novelty,Novelty_animals,3,more than $5000,Master's degree
2156,180,8,8.219178082,Novelty,Novelty_objects,0,more than $5000,Master's degree
2157,180,8,8.219178082,Novelty,Novelty_repetitions,0,more than $5000,Master's degree
2158,180,8,8.219178082,Uncertainty reduction,Uncertainty_cards,1,more than $5000,Master's degree
2159,180,8,8.219178082,Uncertainty reduction,Uncertainty_die,4,more than $5000,Master's degree
2160,180,8,8.219178082,Uncertainty reduction,Uncertainty_pixels,3,more than $5000,Master's degree
2161,181,7,7.726027397,Agency,Agency_butterflies,0,between $3000 and $5000,Master's degree
2162,181,7,7.726027397,Agency,Agency_doors,3,between $3000 and $5000,Master's degree
2163,181,7,7.726027397,Agency,Agency_envelopes,2,between $3000 and $5000,Master's degree
2164,181,7,7.726027397,Information,Information_pics,0,between $3000 and $5000,Master's degree
2165,181,7,7.726027397,Information,Information_poems,-2,between $3000 and $5000,Master's degree
2166,181,7,7.726027397,Information,Information_trivia,-1,between $3000 and $5000,Master's degree
2167,181,7,7.726027397,Novelty,Novelty_animals,2,between $3000 and $5000,Master's degree
2168,181,7,7.726027397,Novelty,Novelty_objects,3,between $3000 and $5000,Master's degree
2169,181,7,7.726027397,Novelty,Novelty_repetitions,3,between $3000 and $5000,Master's degree
2170,181,7,7.726027397,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,Master's degree
2171,181,7,7.726027397,Uncertainty reduction,Uncertainty_die,-1,between $3000 and $5000,Master's degree
2172,181,7,7.726027397,Uncertainty reduction,Uncertainty_pixels,1,between $3000 and $5000,Master's degree
2173,182,7,7.643835616,Agency,Agency_butterflies,6,between $500 and $1000,Bachelor's degree
2174,182,7,7.643835616,Agency,Agency_doors,2,between $500 and $1000,Bachelor's degree
2175,182,7,7.643835616,Agency,Agency_envelopes,-2,between $500 and $1000,Bachelor's degree
2176,182,7,7.643835616,Information,Information_pics,-3,between $500 and $1000,Bachelor's degree
2177,182,7,7.643835616,Information,Information_poems,-2,between $500 and $1000,Bachelor's degree
2178,182,7,7.643835616,Information,Information_trivia,2,between $500 and $1000,Bachelor's degree
2179,182,7,7.643835616,Novelty,Novelty_animals,1,between $500 and $1000,Bachelor's degree
2180,182,7,7.643835616,Novelty,Novelty_objects,6,between $500 and $1000,Bachelor's degree
2181,182,7,7.643835616,Novelty,Novelty_repetitions,6,between $500 and $1000,Bachelor's degree
2182,182,7,7.643835616,Uncertainty reduction,Uncertainty_cards,3,between $500 and $1000,Bachelor's degree
2183,182,7,7.643835616,Uncertainty reduction,Uncertainty_die,6,between $500 and $1000,Bachelor's degree
2184,182,7,7.643835616,Uncertainty reduction,Uncertainty_pixels,1,between $500 and $1000,Bachelor's degree
2185,183,11,11.50684932,Agency,Agency_butterflies,0,more than $5000,Master's degree
2186,183,11,11.50684932,Agency,Agency_doors,0,more than $5000,Master's degree
2187,183,11,11.50684932,Agency,Agency_envelopes,0,more than $5000,Master's degree
2188,183,11,11.50684932,Information,Information_pics,0,more than $5000,Master's degree
2189,183,11,11.50684932,Information,Information_poems,2,more than $5000,Master's degree
2190,183,11,11.50684932,Information,Information_trivia,2,more than $5000,Master's degree
2191,183,11,11.50684932,Novelty,Novelty_animals,0,more than $5000,Master's degree
2192,183,11,11.50684932,Novelty,Novelty_objects,1,more than $5000,Master's degree
2193,183,11,11.50684932,Novelty,Novelty_repetitions,3,more than $5000,Master's degree
2194,183,11,11.50684932,Uncertainty reduction,Uncertainty_cards,1,more than $5000,Master's degree
2195,183,11,11.50684932,Uncertainty reduction,Uncertainty_die,0,more than $5000,Master's degree
2196,183,11,11.50684932,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Master's degree
2197,184,10,10.10958904,Agency,Agency_butterflies,2,more than $5000,Master's degree
2198,184,10,10.10958904,Agency,Agency_doors,2,more than $5000,Master's degree
2199,184,10,10.10958904,Agency,Agency_envelopes,2,more than $5000,Master's degree
2200,184,10,10.10958904,Information,Information_pics,0,more than $5000,Master's degree
2201,184,10,10.10958904,Information,Information_poems,1,more than $5000,Master's degree
2202,184,10,10.10958904,Information,Information_trivia,5,more than $5000,Master's degree
2203,184,10,10.10958904,Novelty,Novelty_animals,1,more than $5000,Master's degree
2204,184,10,10.10958904,Novelty,Novelty_objects,2,more than $5000,Master's degree
2205,184,10,10.10958904,Novelty,Novelty_repetitions,4,more than $5000,Master's degree
2206,184,10,10.10958904,Uncertainty reduction,Uncertainty_cards,1,more than $5000,Master's degree
2207,184,10,10.10958904,Uncertainty reduction,Uncertainty_die,1,more than $5000,Master's degree
2208,184,10,10.10958904,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Master's degree
2209,185,8,8.301369863,Agency,Agency_butterflies,2,between $3000 and $5000,Master's degree
2210,185,8,8.301369863,Agency,Agency_doors,1,between $3000 and $5000,Master's degree
2211,185,8,8.301369863,Agency,Agency_envelopes,0,between $3000 and $5000,Master's degree
2212,185,8,8.301369863,Information,Information_pics,0,between $3000 and $5000,Master's degree
2213,185,8,8.301369863,Information,Information_poems,0,between $3000 and $5000,Master's degree
2214,185,8,8.301369863,Information,Information_trivia,1,between $3000 and $5000,Master's degree
2215,185,8,8.301369863,Novelty,Novelty_animals,4,between $3000 and $5000,Master's degree
2216,185,8,8.301369863,Novelty,Novelty_objects,0,between $3000 and $5000,Master's degree
2217,185,8,8.301369863,Novelty,Novelty_repetitions,1,between $3000 and $5000,Master's degree
2218,185,8,8.301369863,Uncertainty reduction,Uncertainty_cards,5,between $3000 and $5000,Master's degree
2219,185,8,8.301369863,Uncertainty reduction,Uncertainty_die,-1,between $3000 and $5000,Master's degree
2220,185,8,8.301369863,Uncertainty reduction,Uncertainty_pixels,2,between $3000 and $5000,Master's degree
2221,186,7,7.232876712,Agency,Agency_butterflies,4,more than $5000,"Professional degree (e.g., MD, JD)"
2222,186,7,7.232876712,Agency,Agency_doors,2,more than $5000,"Professional degree (e.g., MD, JD)"
2223,186,7,7.232876712,Agency,Agency_envelopes,5,more than $5000,"Professional degree (e.g., MD, JD)"
2224,186,7,7.232876712,Information,Information_pics,0,more than $5000,"Professional degree (e.g., MD, JD)"
2225,186,7,7.232876712,Information,Information_poems,1,more than $5000,"Professional degree (e.g., MD, JD)"
2226,186,7,7.232876712,Information,Information_trivia,5,more than $5000,"Professional degree (e.g., MD, JD)"
2227,186,7,7.232876712,Novelty,Novelty_animals,0,more than $5000,"Professional degree (e.g., MD, JD)"
2228,186,7,7.232876712,Novelty,Novelty_objects,4,more than $5000,"Professional degree (e.g., MD, JD)"
2229,186,7,7.232876712,Novelty,Novelty_repetitions,4,more than $5000,"Professional degree (e.g., MD, JD)"
2230,186,7,7.232876712,Uncertainty reduction,Uncertainty_cards,3,more than $5000,"Professional degree (e.g., MD, JD)"
2231,186,7,7.232876712,Uncertainty reduction,Uncertainty_die,1,more than $5000,"Professional degree (e.g., MD, JD)"
2232,186,7,7.232876712,Uncertainty reduction,Uncertainty_pixels,1,more than $5000,"Professional degree (e.g., MD, JD)"
2233,187,8,8.876712329,Agency,Agency_butterflies,0,between $3000 and $5000,Master's degree
2234,187,8,8.876712329,Agency,Agency_doors,0,between $3000 and $5000,Master's degree
2235,187,8,8.876712329,Agency,Agency_envelopes,0,between $3000 and $5000,Master's degree
2236,187,8,8.876712329,Information,Information_pics,0,between $3000 and $5000,Master's degree
2237,187,8,8.876712329,Information,Information_poems,0,between $3000 and $5000,Master's degree
2238,187,8,8.876712329,Information,Information_trivia,3,between $3000 and $5000,Master's degree
2239,187,8,8.876712329,Novelty,Novelty_animals,0,between $3000 and $5000,Master's degree
2240,187,8,8.876712329,Novelty,Novelty_objects,0,between $3000 and $5000,Master's degree
2241,187,8,8.876712329,Novelty,Novelty_repetitions,0,between $3000 and $5000,Master's degree
2242,187,8,8.876712329,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,Master's degree
2243,187,8,8.876712329,Uncertainty reduction,Uncertainty_die,0,between $3000 and $5000,Master's degree
2244,187,8,8.876712329,Uncertainty reduction,Uncertainty_pixels,0,between $3000 and $5000,Master's degree
2245,188,10,10.52054795,Agency,Agency_butterflies,2,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2246,188,10,10.52054795,Agency,Agency_doors,-2,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2247,188,10,10.52054795,Agency,Agency_envelopes,2,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2248,188,10,10.52054795,Information,Information_pics,3,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2249,188,10,10.52054795,Information,Information_poems,0,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2250,188,10,10.52054795,Information,Information_trivia,2,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2251,188,10,10.52054795,Novelty,Novelty_animals,3,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2252,188,10,10.52054795,Novelty,Novelty_objects,5,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2253,188,10,10.52054795,Novelty,Novelty_repetitions,0,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2254,188,10,10.52054795,Uncertainty reduction,Uncertainty_cards,-2,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2255,188,10,10.52054795,Uncertainty reduction,Uncertainty_die,-3,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2256,188,10,10.52054795,Uncertainty reduction,Uncertainty_pixels,-1,between $1500 and $2000,"High school graduate, diploma or the equivalent (e.g., GED)"
2257,189,11,11.42465753,Agency,Agency_butterflies,-1,between $1000 and $1500,Master's degree
2258,189,11,11.42465753,Agency,Agency_doors,0,between $1000 and $1500,Master's degree
2259,189,11,11.42465753,Agency,Agency_envelopes,0,between $1000 and $1500,Master's degree
2260,189,11,11.42465753,Information,Information_pics,-3,between $1000 and $1500,Master's degree
2261,189,11,11.42465753,Information,Information_poems,1,between $1000 and $1500,Master's degree
2262,189,11,11.42465753,Information,Information_trivia,-1,between $1000 and $1500,Master's degree
2263,189,11,11.42465753,Novelty,Novelty_animals,1,between $1000 and $1500,Master's degree
2264,189,11,11.42465753,Novelty,Novelty_objects,2,between $1000 and $1500,Master's degree
2265,189,11,11.42465753,Novelty,Novelty_repetitions,1,between $1000 and $1500,Master's degree
2266,189,11,11.42465753,Uncertainty reduction,Uncertainty_cards,1,between $1000 and $1500,Master's degree
2267,189,11,11.42465753,Uncertainty reduction,Uncertainty_die,0,between $1000 and $1500,Master's degree
2268,189,11,11.42465753,Uncertainty reduction,Uncertainty_pixels,4,between $1000 and $1500,Master's degree
2269,190,4,4.849315068,Agency,Agency_butterflies,0,more than $5000,Bachelor's degree
2270,190,4,4.849315068,Agency,Agency_doors,0,more than $5000,Bachelor's degree
2271,190,4,4.849315068,Agency,Agency_envelopes,0,more than $5000,Bachelor's degree
2272,190,4,4.849315068,Information,Information_pics,0,more than $5000,Bachelor's degree
2273,190,4,4.849315068,Information,Information_poems,0,more than $5000,Bachelor's degree
2274,190,4,4.849315068,Information,Information_trivia,0,more than $5000,Bachelor's degree
2275,190,4,4.849315068,Novelty,Novelty_animals,0,more than $5000,Bachelor's degree
2276,190,4,4.849315068,Novelty,Novelty_objects,0,more than $5000,Bachelor's degree
2277,190,4,4.849315068,Novelty,Novelty_repetitions,0,more than $5000,Bachelor's degree
2278,190,4,4.849315068,Uncertainty reduction,Uncertainty_cards,0,more than $5000,Bachelor's degree
2279,190,4,4.849315068,Uncertainty reduction,Uncertainty_die,0,more than $5000,Bachelor's degree
2280,190,4,4.849315068,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Bachelor's degree
2281,191,12,11.91780822,Agency,Agency_butterflies,0,more than $5000,"Professional degree (e.g., MD, JD)"
2282,191,12,11.91780822,Novelty,Novelty_objects,2,more than $5000,"Professional degree (e.g., MD, JD)"
2283,191,12,11.91780822,Agency,Agency_doors,0,more than $5000,"Professional degree (e.g., MD, JD)"
2284,191,12,11.91780822,Novelty,Novelty_repetitions,0,more than $5000,"Professional degree (e.g., MD, JD)"
2285,191,12,11.91780822,Agency,Agency_envelopes,0,more than $5000,"Professional degree (e.g., MD, JD)"
2286,191,12,11.91780822,Uncertainty reduction,Uncertainty_cards,0,more than $5000,"Professional degree (e.g., MD, JD)"
2287,191,12,11.91780822,Information,Information_pics,0,more than $5000,"Professional degree (e.g., MD, JD)"
2288,191,12,11.91780822,Uncertainty reduction,Uncertainty_die,0,more than $5000,"Professional degree (e.g., MD, JD)"
2289,191,12,11.91780822,Information,Information_poems,-2,more than $5000,"Professional degree (e.g., MD, JD)"
2290,191,12,11.91780822,Uncertainty reduction,Uncertainty_pixels,-1,more than $5000,"Professional degree (e.g., MD, JD)"
2291,191,12,11.91780822,Information,Information_trivia,5,more than $5000,"Professional degree (e.g., MD, JD)"
2292,191,12,11.91780822,Novelty,Novelty_animals,0,more than $5000,"Professional degree (e.g., MD, JD)"
2293,191,12,11.91780822,Information,Information_trivia,5,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2294,191,12,11.91780822,Novelty,Novelty_animals,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2295,191,12,11.91780822,Agency,Agency_butterflies,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2296,191,12,11.91780822,Novelty,Novelty_objects,2,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2297,191,12,11.91780822,Agency,Agency_doors,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2298,191,12,11.91780822,Novelty,Novelty_repetitions,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2299,191,12,11.91780822,Agency,Agency_envelopes,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2300,191,12,11.91780822,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2301,191,12,11.91780822,Information,Information_pics,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2302,191,12,11.91780822,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2303,191,12,11.91780822,Information,Information_poems,-2,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2304,191,12,11.91780822,Uncertainty reduction,Uncertainty_pixels,-1,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2305,192,11,11.75342466,Agency,Agency_butterflies,0,Prefer not to say,Bachelor's degree
2306,192,11,11.75342466,Agency,Agency_doors,0,Prefer not to say,Bachelor's degree
2307,192,11,11.75342466,Agency,Agency_envelopes,0,Prefer not to say,Bachelor's degree
2308,192,11,11.75342466,Information,Information_pics,2,Prefer not to say,Bachelor's degree
2309,192,11,11.75342466,Information,Information_poems,4,Prefer not to say,Bachelor's degree
2310,192,11,11.75342466,Information,Information_trivia,5,Prefer not to say,Bachelor's degree
2311,192,11,11.75342466,Novelty,Novelty_animals,0,Prefer not to say,Bachelor's degree
2312,192,11,11.75342466,Novelty,Novelty_objects,1,Prefer not to say,Bachelor's degree
2313,192,11,11.75342466,Novelty,Novelty_repetitions,2,Prefer not to say,Bachelor's degree
2314,192,11,11.75342466,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,Bachelor's degree
2315,192,11,11.75342466,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Bachelor's degree
2316,192,11,11.75342466,Uncertainty reduction,Uncertainty_pixels,2,Prefer not to say,Bachelor's degree
2317,193,8,8.794520548,Agency,Agency_butterflies,0,Prefer not to say,Master's degree
2318,193,8,8.794520548,Agency,Agency_doors,0,Prefer not to say,Master's degree
2319,193,8,8.794520548,Agency,Agency_envelopes,0,Prefer not to say,Master's degree
2320,193,8,8.794520548,Information,Information_pics,0,Prefer not to say,Master's degree
2321,193,8,8.794520548,Information,Information_poems,0,Prefer not to say,Master's degree
2322,193,8,8.794520548,Information,Information_trivia,0,Prefer not to say,Master's degree
2323,193,8,8.794520548,Novelty,Novelty_animals,5,Prefer not to say,Master's degree
2324,193,8,8.794520548,Novelty,Novelty_objects,0,Prefer not to say,Master's degree
2325,193,8,8.794520548,Novelty,Novelty_repetitions,0,Prefer not to say,Master's degree
2326,193,8,8.794520548,Uncertainty reduction,Uncertainty_cards,-1,Prefer not to say,Master's degree
2327,193,8,8.794520548,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Master's degree
2328,193,8,8.794520548,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Master's degree
2329,194,9,9.452054795,Agency,Agency_butterflies,-1,between $2000 and $3000,Master's degree
2330,194,9,9.452054795,Agency,Agency_doors,0,between $2000 and $3000,Master's degree
2331,194,9,9.452054795,Agency,Agency_envelopes,1,between $2000 and $3000,Master's degree
2332,194,9,9.452054795,Information,Information_pics,6,between $2000 and $3000,Master's degree
2333,194,9,9.452054795,Information,Information_poems,1,between $2000 and $3000,Master's degree
2334,194,9,9.452054795,Information,Information_trivia,3,between $2000 and $3000,Master's degree
2335,194,9,9.452054795,Novelty,Novelty_animals,3,between $2000 and $3000,Master's degree
2336,194,9,9.452054795,Novelty,Novelty_objects,0,between $2000 and $3000,Master's degree
2337,194,9,9.452054795,Novelty,Novelty_repetitions,1,between $2000 and $3000,Master's degree
2338,194,9,9.452054795,Uncertainty reduction,Uncertainty_cards,2,between $2000 and $3000,Master's degree
2339,194,9,9.452054795,Uncertainty reduction,Uncertainty_die,2,between $2000 and $3000,Master's degree
2340,194,9,9.452054795,Uncertainty reduction,Uncertainty_pixels,3,between $2000 and $3000,Master's degree
2341,195,7,7.150684932,Agency,Agency_butterflies,3,between $3000 and $5000,Master's degree
2342,195,7,7.150684932,Agency,Agency_doors,4,between $3000 and $5000,Master's degree
2343,195,7,7.150684932,Agency,Agency_envelopes,3,between $3000 and $5000,Master's degree
2344,195,7,7.150684932,Information,Information_pics,2,between $3000 and $5000,Master's degree
2345,195,7,7.150684932,Information,Information_poems,6,between $3000 and $5000,Master's degree
2346,195,7,7.150684932,Information,Information_trivia,2,between $3000 and $5000,Master's degree
2347,195,7,7.150684932,Novelty,Novelty_animals,0,between $3000 and $5000,Master's degree
2348,195,7,7.150684932,Novelty,Novelty_objects,-2,between $3000 and $5000,Master's degree
2349,195,7,7.150684932,Novelty,Novelty_repetitions,6,between $3000 and $5000,Master's degree
2350,195,7,7.150684932,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,Master's degree
2351,195,7,7.150684932,Uncertainty reduction,Uncertainty_die,4,between $3000 and $5000,Master's degree
2352,195,7,7.150684932,Uncertainty reduction,Uncertainty_pixels,3,between $3000 and $5000,Master's degree
2353,196,9,9.616438356,Agency,Agency_butterflies,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2354,196,9,9.616438356,Agency,Agency_doors,-1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2355,196,9,9.616438356,Agency,Agency_envelopes,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2356,196,9,9.616438356,Information,Information_pics,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2357,196,9,9.616438356,Information,Information_poems,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2358,196,9,9.616438356,Information,Information_trivia,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2359,196,9,9.616438356,Novelty,Novelty_animals,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2360,196,9,9.616438356,Novelty,Novelty_objects,1,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2361,196,9,9.616438356,Novelty,Novelty_repetitions,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2362,196,9,9.616438356,Uncertainty reduction,Uncertainty_cards,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2363,196,9,9.616438356,Uncertainty reduction,Uncertainty_die,2,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2364,196,9,9.616438356,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
2365,197,9,9.287671233,Agency,Agency_butterflies,1,Prefer not to say,Bachelor's degree
2366,197,9,9.287671233,Agency,Agency_doors,-1,Prefer not to say,Bachelor's degree
2367,197,9,9.287671233,Agency,Agency_envelopes,1,Prefer not to say,Bachelor's degree
2368,197,9,9.287671233,Information,Information_pics,-1,Prefer not to say,Bachelor's degree
2369,197,9,9.287671233,Information,Information_poems,1,Prefer not to say,Bachelor's degree
2370,197,9,9.287671233,Information,Information_trivia,3,Prefer not to say,Bachelor's degree
2371,197,9,9.287671233,Novelty,Novelty_animals,6,Prefer not to say,Bachelor's degree
2372,197,9,9.287671233,Novelty,Novelty_objects,-1,Prefer not to say,Bachelor's degree
2373,197,9,9.287671233,Novelty,Novelty_repetitions,5,Prefer not to say,Bachelor's degree
2374,197,9,9.287671233,Uncertainty reduction,Uncertainty_cards,4,Prefer not to say,Bachelor's degree
2375,197,9,9.287671233,Uncertainty reduction,Uncertainty_die,3,Prefer not to say,Bachelor's degree
2376,197,9,9.287671233,Uncertainty reduction,Uncertainty_pixels,1,Prefer not to say,Bachelor's degree
2377,198,6,6.904109589,Agency,Agency_butterflies,0,Prefer not to say,Associate degree
2378,198,6,6.904109589,Agency,Agency_doors,1,Prefer not to say,Associate degree
2379,198,6,6.904109589,Agency,Agency_envelopes,0,Prefer not to say,Associate degree
2380,198,6,6.904109589,Information,Information_pics,-1,Prefer not to say,Associate degree
2381,198,6,6.904109589,Information,Information_poems,1,Prefer not to say,Associate degree
2382,198,6,6.904109589,Information,Information_trivia,3,Prefer not to say,Associate degree
2383,198,6,6.904109589,Novelty,Novelty_animals,1,Prefer not to say,Associate degree
2384,198,6,6.904109589,Novelty,Novelty_objects,1,Prefer not to say,Associate degree
2385,198,6,6.904109589,Novelty,Novelty_repetitions,3,Prefer not to say,Associate degree
2386,198,6,6.904109589,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,Associate degree
2387,198,6,6.904109589,Uncertainty reduction,Uncertainty_die,2,Prefer not to say,Associate degree
2388,198,6,6.904109589,Uncertainty reduction,Uncertainty_pixels,4,Prefer not to say,Associate degree
2389,199,4,4.438356164,Agency,Agency_butterflies,0,between $2000 and $3000,Master's degree
2390,199,4,4.438356164,Agency,Agency_doors,-4,between $2000 and $3000,Master's degree
2391,199,4,4.438356164,Agency,Agency_envelopes,0,between $2000 and $3000,Master's degree
2392,199,4,4.438356164,Information,Information_pics,1,between $2000 and $3000,Master's degree
2393,199,4,4.438356164,Information,Information_poems,2,between $2000 and $3000,Master's degree
2394,199,4,4.438356164,Information,Information_trivia,-6,between $2000 and $3000,Master's degree
2395,199,4,4.438356164,Novelty,Novelty_animals,0,between $2000 and $3000,Master's degree
2396,199,4,4.438356164,Novelty,Novelty_objects,0,between $2000 and $3000,Master's degree
2397,199,4,4.438356164,Novelty,Novelty_repetitions,0,between $2000 and $3000,Master's degree
2398,199,4,4.438356164,Uncertainty reduction,Uncertainty_cards,4,between $2000 and $3000,Master's degree
2399,199,4,4.438356164,Uncertainty reduction,Uncertainty_die,0,between $2000 and $3000,Master's degree
2400,199,4,4.438356164,Uncertainty reduction,Uncertainty_pixels,0,between $2000 and $3000,Master's degree
2401,200,7,7.232876712,Agency,Agency_butterflies,3,Prefer not to say,"Professional degree (e.g., MD, JD)"
2402,200,7,7.232876712,Agency,Agency_doors,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2403,200,7,7.232876712,Agency,Agency_envelopes,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2404,200,7,7.232876712,Information,Information_pics,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2405,200,7,7.232876712,Information,Information_poems,-3,Prefer not to say,"Professional degree (e.g., MD, JD)"
2406,200,7,7.232876712,Information,Information_trivia,2,Prefer not to say,"Professional degree (e.g., MD, JD)"
2407,200,7,7.232876712,Novelty,Novelty_animals,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2408,200,7,7.232876712,Novelty,Novelty_objects,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2409,200,7,7.232876712,Novelty,Novelty_repetitions,6,Prefer not to say,"Professional degree (e.g., MD, JD)"
2410,200,7,7.232876712,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
2411,200,7,7.232876712,Uncertainty reduction,Uncertainty_die,4,Prefer not to say,"Professional degree (e.g., MD, JD)"
2412,200,7,7.232876712,Uncertainty reduction,Uncertainty_pixels,3,Prefer not to say,"Professional degree (e.g., MD, JD)"
2413,201,9,9.205479452,Agency,Agency_butterflies,6,Prefer not to say,Bachelor's degree
2414,201,9,9.205479452,Agency,Agency_doors,1,Prefer not to say,Bachelor's degree
2415,201,9,9.205479452,Agency,Agency_envelopes,0,Prefer not to say,Bachelor's degree
2416,201,9,9.205479452,Information,Information_pics,5,Prefer not to say,Bachelor's degree
2417,201,9,9.205479452,Information,Information_poems,0,Prefer not to say,Bachelor's degree
2418,201,9,9.205479452,Information,Information_trivia,6,Prefer not to say,Bachelor's degree
2419,201,9,9.205479452,Novelty,Novelty_animals,0,Prefer not to say,Bachelor's degree
2420,201,9,9.205479452,Novelty,Novelty_objects,0,Prefer not to say,Bachelor's degree
2421,201,9,9.205479452,Novelty,Novelty_repetitions,6,Prefer not to say,Bachelor's degree
2422,201,9,9.205479452,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,Bachelor's degree
2423,201,9,9.205479452,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Bachelor's degree
2424,201,9,9.205479452,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Bachelor's degree
2425,202,7,7.479452055,Agency,Agency_butterflies,1,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2426,202,7,7.479452055,Agency,Agency_doors,-1,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2427,202,7,7.479452055,Agency,Agency_envelopes,0,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
