ID,age,age_rounded,category,subCategory,Difference,consistency,cognitive_abilities,income,degree
127,8,8.136986301,Knowledge,Information_poems,0,NA,NA,more than $5000,"Some college, no degree"
127,8,8.136986301,Knowledge,Information_trivia,-1,NA,NA,more than $5000,"Some college, no degree"
127,8,8.136986301,Novelty,Novelty_animals,-1,NA,NA,more than $5000,"Some college, no degree"
127,8,8.136986301,Novelty,Novelty_repetitions,-4,NA,NA,more than $5000,"Some college, no degree"
127,8,8.136986301,Uncertainty reduction,Uncertainty_cards,6,NA,NA,more than $5000,"Some college, no degree"
127,8,8.136986301,Uncertainty reduction,Uncertainty_pixels,0,NA,NA,more than $5000,"Some college, no degree"
128,9,9.287671233,Agency,Agency_butterflies,3,0.873394686,0.25,more than $5000,"Some college, no degree"
128,9,9.287671233,Agency,Agency_doors,3,0.873394686,0.25,more than $5000,"Some college, no degree"
128,9,9.287671233,Social,Control_faces,-3,0.873394686,0.25,more than $5000,"Some college, no degree"
128,9,9.287671233,Sensory,Control_texture,0,0.873394686,0.25,more than $5000,"Some college, no degree"
128,9,9.287671233,Knowledge,Information_poems,0,0.873394686,0.25,more than $5000,"Some college, no degree"
128,9,9.287671233,Knowledge,Information_trivia,3,0.873394686,0.25,more than $5000,"Some college, no degree"
128,9,9.287671233,Novelty,Novelty_animals,6,0.873394686,0.25,more than $5000,"Some college, no degree"
128,9,9.287671233,Novelty,Novelty_repetitions,3,0.873394686,0.25,more than $5000,"Some college, no degree"
128,9,9.287671233,Uncertainty reduction,Uncertainty_cards,1,0.873394686,0.25,more than $5000,"Some college, no degree"
128,9,9.287671233,Uncertainty reduction,Uncertainty_pixels,0,0.873394686,0.25,more than $5000,"Some college, no degree"
129,7,7.232876712,Agency,Agency_butterflies,6,0.792717087,0.083333333,more than $5000,Bachelor's degree
129,7,7.232876712,Agency,Agency_doors,1,0.792717087,0.083333333,more than $5000,Bachelor's degree
129,7,7.232876712,Social,Control_faces,1,0.792717087,0.083333333,more than $5000,Bachelor's degree
129,7,7.232876712,Sensory,Control_texture,0,0.792717087,0.083333333,more than $5000,Bachelor's degree
129,7,7.232876712,Knowledge,Information_poems,6,0.792717087,0.083333333,more than $5000,Bachelor's degree
129,7,7.232876712,Knowledge,Information_trivia,1,0.792717087,0.083333333,more than $5000,Bachelor's degree
129,7,7.232876712,Novelty,Novelty_animals,1,0.792717087,0.083333333,more than $5000,Bachelor's degree
129,7,7.232876712,Novelty,Novelty_repetitions,2,0.792717087,0.083333333,more than $5000,Bachelor's degree
129,7,7.232876712,Uncertainty reduction,Uncertainty_cards,4,0.792717087,0.083333333,more than $5000,Bachelor's degree
129,7,7.232876712,Uncertainty reduction,Uncertainty_pixels,1,0.792717087,0.083333333,more than $5000,Bachelor's degree
130,11,11.5890411,Agency,Agency_butterflies,4,0.402572759,0.541666667,less than $500,No formal education
130,11,11.5890411,Agency,Agency_doors,1,0.402572759,0.541666667,less than $500,No formal education
130,11,11.5890411,Social,Control_faces,2,0.402572759,0.541666667,less than $500,No formal education
130,11,11.5890411,Sensory,Control_texture,2,0.402572759,0.541666667,less than $500,No formal education
130,11,11.5890411,Knowledge,Information_poems,5,0.402572759,0.541666667,less than $500,No formal education
130,11,11.5890411,Knowledge,Information_trivia,3,0.402572759,0.541666667,less than $500,No formal education
130,11,11.5890411,Novelty,Novelty_animals,0,0.402572759,0.541666667,less than $500,No formal education
130,11,11.5890411,Novelty,Novelty_repetitions,3,0.402572759,0.541666667,less than $500,No formal education
130,11,11.5890411,Uncertainty reduction,Uncertainty_cards,1,0.402572759,0.541666667,less than $500,No formal education
130,11,11.5890411,Uncertainty reduction,Uncertainty_pixels,3,0.402572759,0.541666667,less than $500,No formal education
131,7,7.397260274,Agency,Agency_butterflies,0,-0.546608167,0.333333333,more than $5000,Bachelor's degree
131,7,7.397260274,Agency,Agency_doors,0,-0.546608167,0.333333333,more than $5000,Bachelor's degree
131,7,7.397260274,Social,Control_faces,0,-0.546608167,0.333333333,more than $5000,Bachelor's degree
131,7,7.397260274,Sensory,Control_texture,0,-0.546608167,0.333333333,more than $5000,Bachelor's degree
131,7,7.397260274,Knowledge,Information_poems,0,-0.546608167,0.333333333,more than $5000,Bachelor's degree
131,7,7.397260274,Knowledge,Information_trivia,1,-0.546608167,0.333333333,more than $5000,Bachelor's degree
131,7,7.397260274,Novelty,Novelty_animals,0,-0.546608167,0.333333333,more than $5000,Bachelor's degree
131,7,7.397260274,Novelty,Novelty_repetitions,1,-0.546608167,0.333333333,more than $5000,Bachelor's degree
131,7,7.397260274,Uncertainty reduction,Uncertainty_cards,0,-0.546608167,0.333333333,more than $5000,Bachelor's degree
131,7,7.397260274,Uncertainty reduction,Uncertainty_pixels,0,-0.546608167,0.333333333,more than $5000,Bachelor's degree
132,5,5.753424658,Agency,Agency_butterflies,3,0.095843661,0.083333333,between $2000 and $3000,Master's degree
132,5,5.753424658,Agency,Agency_doors,3,0.095843661,0.083333333,between $2000 and $3000,Master's degree
132,5,5.753424658,Social,Control_faces,-4,0.095843661,0.083333333,between $2000 and $3000,Master's degree
132,5,5.753424658,Sensory,Control_texture,0,0.095843661,0.083333333,between $2000 and $3000,Master's degree
132,5,5.753424658,Knowledge,Information_poems,1,0.095843661,0.083333333,between $2000 and $3000,Master's degree
132,5,5.753424658,Knowledge,Information_trivia,-4,0.095843661,0.083333333,between $2000 and $3000,Master's degree
132,5,5.753424658,Novelty,Novelty_animals,-1,0.095843661,0.083333333,between $2000 and $3000,Master's degree
132,5,5.753424658,Novelty,Novelty_repetitions,0,0.095843661,0.083333333,between $2000 and $3000,Master's degree
132,5,5.753424658,Uncertainty reduction,Uncertainty_cards,4,0.095843661,0.083333333,between $2000 and $3000,Master's degree
132,5,5.753424658,Uncertainty reduction,Uncertainty_pixels,3,0.095843661,0.083333333,between $2000 and $3000,Master's degree
133,8,8.301369863,Agency,Agency_butterflies,-1,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
133,8,8.301369863,Agency,Agency_doors,0,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
133,8,8.301369863,Social,Control_faces,0,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
133,8,8.301369863,Sensory,Control_texture,0,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
133,8,8.301369863,Knowledge,Information_poems,-2,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
133,8,8.301369863,Knowledge,Information_trivia,0,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
133,8,8.301369863,Novelty,Novelty_animals,6,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
133,8,8.301369863,Novelty,Novelty_repetitions,0,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
133,8,8.301369863,Uncertainty reduction,Uncertainty_cards,-1,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
133,8,8.301369863,Uncertainty reduction,Uncertainty_pixels,1,0.026051032,0.416666667,between $3000 and $5000,Bachelor's degree
134,6,6.328767123,Agency,Agency_butterflies,0,0.411036523,0.208333333,more than $5000,Master's degree
134,6,6.328767123,Agency,Agency_doors,-2,0.411036523,0.208333333,more than $5000,Master's degree
134,6,6.328767123,Social,Control_faces,-1,0.411036523,0.208333333,more than $5000,Master's degree
134,6,6.328767123,Sensory,Control_texture,3,0.411036523,0.208333333,more than $5000,Master's degree
134,6,6.328767123,Knowledge,Information_poems,-1,0.411036523,0.208333333,more than $5000,Master's degree
134,6,6.328767123,Knowledge,Information_trivia,3,0.411036523,0.208333333,more than $5000,Master's degree
134,6,6.328767123,Novelty,Novelty_animals,0,0.411036523,0.208333333,more than $5000,Master's degree
134,6,6.328767123,Novelty,Novelty_repetitions,3,0.411036523,0.208333333,more than $5000,Master's degree
134,6,6.328767123,Uncertainty reduction,Uncertainty_cards,1,0.411036523,0.208333333,more than $5000,Master's degree
134,6,6.328767123,Uncertainty reduction,Uncertainty_pixels,0,0.411036523,0.208333333,more than $5000,Master's degree
135,4,4.356164384,Agency,Agency_butterflies,0,NA,NA,more than $5000,Master's degree
135,4,4.356164384,Agency,Agency_doors,0,NA,NA,more than $5000,Master's degree
135,4,4.356164384,Social,Control_faces,0,NA,NA,more than $5000,Master's degree
135,4,4.356164384,Sensory,Control_texture,0,NA,NA,more than $5000,Master's degree
135,4,4.356164384,Knowledge,Information_poems,2,NA,NA,more than $5000,Master's degree
135,4,4.356164384,Knowledge,Information_trivia,-1,NA,NA,more than $5000,Master's degree
135,4,4.356164384,Novelty,Novelty_animals,-6,NA,NA,more than $5000,Master's degree
135,4,4.356164384,Novelty,Novelty_repetitions,-3,NA,NA,more than $5000,Master's degree
135,4,4.356164384,Uncertainty reduction,Uncertainty_cards,-6,NA,NA,more than $5000,Master's degree
135,4,4.356164384,Uncertainty reduction,Uncertainty_pixels,6,NA,NA,more than $5000,Master's degree
136,11,11.09589041,Agency,Agency_butterflies,2,NA,NA,between $3000 and $5000,"Some college, no degree"
136,11,11.09589041,Agency,Agency_doors,3,NA,NA,between $3000 and $5000,"Some college, no degree"
136,11,11.09589041,Social,Control_faces,0,NA,NA,between $3000 and $5000,"Some college, no degree"
136,11,11.09589041,Sensory,Control_texture,5,NA,NA,between $3000 and $5000,"Some college, no degree"
136,11,11.09589041,Knowledge,Information_poems,3,NA,NA,between $3000 and $5000,"Some college, no degree"
136,11,11.09589041,Knowledge,Information_trivia,5,NA,NA,between $3000 and $5000,"Some college, no degree"
136,11,11.09589041,Novelty,Novelty_animals,0,NA,NA,between $3000 and $5000,"Some college, no degree"
136,11,11.09589041,Novelty,Novelty_repetitions,5,NA,NA,between $3000 and $5000,"Some college, no degree"
136,11,11.09589041,Uncertainty reduction,Uncertainty_cards,2,NA,NA,between $3000 and $5000,"Some college, no degree"
136,11,11.09589041,Uncertainty reduction,Uncertainty_pixels,4,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Agency,Agency_butterflies,2,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Agency,Agency_doors,5,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Social,Control_faces,6,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Sensory,Control_texture,5,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Knowledge,Information_poems,-4,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Knowledge,Information_trivia,6,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Novelty,Novelty_animals,-6,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Novelty,Novelty_repetitions,3,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Uncertainty reduction,Uncertainty_cards,3,NA,NA,between $3000 and $5000,"Some college, no degree"
137,11,11.09589041,Uncertainty reduction,Uncertainty_pixels,4,NA,NA,between $3000 and $5000,"Some college, no degree"
138,8,8.712328767,Agency,Agency_butterflies,1,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
138,8,8.712328767,Agency,Agency_doors,1,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
138,8,8.712328767,Social,Control_faces,-1,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
138,8,8.712328767,Sensory,Control_texture,0,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
138,8,8.712328767,Knowledge,Information_poems,0,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
138,8,8.712328767,Knowledge,Information_trivia,2,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
138,8,8.712328767,Novelty,Novelty_animals,-1,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
138,8,8.712328767,Novelty,Novelty_repetitions,0,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
138,8,8.712328767,Uncertainty reduction,Uncertainty_cards,0,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
138,8,8.712328767,Uncertainty reduction,Uncertainty_pixels,-1,0.826812651,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
139,9,9.863013699,Agency,Agency_butterflies,1,0.248451997,0.25,more than $5000,Master's degree
139,9,9.863013699,Agency,Agency_doors,-1,0.248451997,0.25,more than $5000,Master's degree
139,9,9.863013699,Social,Control_faces,0,0.248451997,0.25,more than $5000,Master's degree
139,9,9.863013699,Sensory,Control_texture,0,0.248451997,0.25,more than $5000,Master's degree
139,9,9.863013699,Knowledge,Information_poems,1,0.248451997,0.25,more than $5000,Master's degree
139,9,9.863013699,Knowledge,Information_trivia,2,0.248451997,0.25,more than $5000,Master's degree
139,9,9.863013699,Novelty,Novelty_animals,2,0.248451997,0.25,more than $5000,Master's degree
139,9,9.863013699,Novelty,Novelty_repetitions,4,0.248451997,0.25,more than $5000,Master's degree
139,9,9.863013699,Uncertainty reduction,Uncertainty_cards,1,0.248451997,0.25,more than $5000,Master's degree
139,9,9.863013699,Uncertainty reduction,Uncertainty_pixels,0,0.248451997,0.25,more than $5000,Master's degree
140,9,9.205479452,Agency,Agency_butterflies,0,NA,NA,more than $5000,Master's degree
140,9,9.205479452,Agency,Agency_doors,0,NA,NA,more than $5000,Master's degree
140,9,9.205479452,Social,Control_faces,-2,NA,NA,more than $5000,Master's degree
140,9,9.205479452,Sensory,Control_texture,3,NA,NA,more than $5000,Master's degree
140,9,9.205479452,Knowledge,Information_poems,0,NA,NA,more than $5000,Master's degree
140,9,9.205479452,Knowledge,Information_trivia,4,NA,NA,more than $5000,Master's degree
140,9,9.205479452,Novelty,Novelty_animals,0,NA,NA,more than $5000,Master's degree
140,9,9.205479452,Novelty,Novelty_repetitions,-1,NA,NA,more than $5000,Master's degree
140,9,9.205479452,Uncertainty reduction,Uncertainty_cards,1,NA,NA,more than $5000,Master's degree
140,9,9.205479452,Uncertainty reduction,Uncertainty_pixels,6,NA,NA,more than $5000,Master's degree
141,4,4.602739726,Agency,Agency_butterflies,0,0.085717142,0.125,more than $5000,Master's degree
141,4,4.602739726,Agency,Agency_doors,-2,0.085717142,0.125,more than $5000,Master's degree
141,4,4.602739726,Social,Control_faces,1,0.085717142,0.125,more than $5000,Master's degree
141,4,4.602739726,Sensory,Control_texture,0,0.085717142,0.125,more than $5000,Master's degree
141,4,4.602739726,Knowledge,Information_poems,-1,0.085717142,0.125,more than $5000,Master's degree
141,4,4.602739726,Knowledge,Information_trivia,2,0.085717142,0.125,more than $5000,Master's degree
141,4,4.602739726,Novelty,Novelty_animals,-5,0.085717142,0.125,more than $5000,Master's degree
141,4,4.602739726,Novelty,Novelty_repetitions,6,0.085717142,0.125,more than $5000,Master's degree
141,4,4.602739726,Uncertainty reduction,Uncertainty_cards,0,0.085717142,0.125,more than $5000,Master's degree
141,4,4.602739726,Uncertainty reduction,Uncertainty_pixels,2,0.085717142,0.125,more than $5000,Master's degree
142,11,11.09589041,Agency,Agency_butterflies,2,0.734313071,0.291666667,more than $5000,Bachelor's degree
142,11,11.09589041,Agency,Agency_doors,1,0.734313071,0.291666667,more than $5000,Bachelor's degree
142,11,11.09589041,Social,Control_faces,0,0.734313071,0.291666667,more than $5000,Bachelor's degree
142,11,11.09589041,Sensory,Control_texture,2,0.734313071,0.291666667,more than $5000,Bachelor's degree
142,11,11.09589041,Knowledge,Information_poems,0,0.734313071,0.291666667,more than $5000,Bachelor's degree
142,11,11.09589041,Knowledge,Information_trivia,2,0.734313071,0.291666667,more than $5000,Bachelor's degree
142,11,11.09589041,Novelty,Novelty_animals,2,0.734313071,0.291666667,more than $5000,Bachelor's degree
142,11,11.09589041,Novelty,Novelty_repetitions,3,0.734313071,0.291666667,more than $5000,Bachelor's degree
142,11,11.09589041,Uncertainty reduction,Uncertainty_cards,2,0.734313071,0.291666667,more than $5000,Bachelor's degree
142,11,11.09589041,Uncertainty reduction,Uncertainty_pixels,1,0.734313071,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Agency,Agency_butterflies,0,0.508849518,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Agency,Agency_doors,0,0.508849518,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Social,Control_faces,0,0.508849518,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Sensory,Control_texture,1,0.508849518,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Knowledge,Information_poems,1,0.508849518,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Knowledge,Information_trivia,0,0.508849518,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Novelty,Novelty_animals,2,0.508849518,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Novelty,Novelty_repetitions,4,0.508849518,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Uncertainty reduction,Uncertainty_cards,2,0.508849518,0.291666667,more than $5000,Bachelor's degree
143,8,8.054794521,Uncertainty reduction,Uncertainty_pixels,1,0.508849518,0.291666667,more than $5000,Bachelor's degree
144,6,6.821917808,Agency,Agency_butterflies,0,0.687688898,0.375,more than $5000,Bachelor's degree
144,6,6.821917808,Agency,Agency_doors,-1,0.687688898,0.375,more than $5000,Bachelor's degree
144,6,6.821917808,Social,Control_faces,3,0.687688898,0.375,more than $5000,Bachelor's degree
144,6,6.821917808,Sensory,Control_texture,1,0.687688898,0.375,more than $5000,Bachelor's degree
144,6,6.821917808,Knowledge,Information_poems,0,0.687688898,0.375,more than $5000,Bachelor's degree
144,6,6.821917808,Knowledge,Information_trivia,-2,0.687688898,0.375,more than $5000,Bachelor's degree
144,6,6.821917808,Novelty,Novelty_animals,1,0.687688898,0.375,more than $5000,Bachelor's degree
144,6,6.821917808,Novelty,Novelty_repetitions,3,0.687688898,0.375,more than $5000,Bachelor's degree
144,6,6.821917808,Uncertainty reduction,Uncertainty_cards,1,0.687688898,0.375,more than $5000,Bachelor's degree
144,6,6.821917808,Uncertainty reduction,Uncertainty_pixels,2,0.687688898,0.375,more than $5000,Bachelor's degree
145,7,7.97260274,Agency,Agency_butterflies,0,NA,NA,more than $5000,Bachelor's degree
145,7,7.97260274,Agency,Agency_doors,-2,NA,NA,more than $5000,Bachelor's degree
145,7,7.97260274,Social,Control_faces,0,NA,NA,more than $5000,Bachelor's degree
145,7,7.97260274,Sensory,Control_texture,-1,NA,NA,more than $5000,Bachelor's degree
145,7,7.97260274,Knowledge,Information_poems,-2,NA,NA,more than $5000,Bachelor's degree
145,7,7.97260274,Knowledge,Information_trivia,5,NA,NA,more than $5000,Bachelor's degree
145,7,7.97260274,Novelty,Novelty_animals,0,NA,NA,more than $5000,Bachelor's degree
145,7,7.97260274,Novelty,Novelty_repetitions,6,NA,NA,more than $5000,Bachelor's degree
145,7,7.97260274,Uncertainty reduction,Uncertainty_cards,2,NA,NA,more than $5000,Bachelor's degree
145,7,7.97260274,Uncertainty reduction,Uncertainty_pixels,-1,NA,NA,more than $5000,Bachelor's degree
146,8,8.054794521,Agency,Agency_butterflies,0,0.426159509,0.291666667,Prefer not to say,Master's degree
146,8,8.054794521,Agency,Agency_doors,0,0.426159509,0.291666667,Prefer not to say,Master's degree
146,8,8.054794521,Social,Control_faces,6,0.426159509,0.291666667,Prefer not to say,Master's degree
146,8,8.054794521,Sensory,Control_texture,2,0.426159509,0.291666667,Prefer not to say,Master's degree
146,8,8.054794521,Knowledge,Information_poems,0,0.426159509,0.291666667,Prefer not to say,Master's degree
146,8,8.054794521,Knowledge,Information_trivia,0,0.426159509,0.291666667,Prefer not to say,Master's degree
146,8,8.054794521,Novelty,Novelty_animals,0,0.426159509,0.291666667,Prefer not to say,Master's degree
146,8,8.054794521,Novelty,Novelty_repetitions,0,0.426159509,0.291666667,Prefer not to say,Master's degree
146,8,8.054794521,Uncertainty reduction,Uncertainty_cards,1,0.426159509,0.291666667,Prefer not to say,Master's degree
146,8,8.054794521,Uncertainty reduction,Uncertainty_pixels,-1,0.426159509,0.291666667,Prefer not to say,Master's degree
147,11,12,Agency,Agency_butterflies,0,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
147,11,12,Agency,Agency_doors,6,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
147,11,12,Social,Control_faces,3,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
147,11,12,Sensory,Control_texture,-1,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
147,11,12,Knowledge,Information_poems,-2,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
147,11,12,Knowledge,Information_trivia,1,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
147,11,12,Novelty,Novelty_animals,0,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
147,11,12,Novelty,Novelty_repetitions,0,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
147,11,12,Uncertainty reduction,Uncertainty_cards,6,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
147,11,12,Uncertainty reduction,Uncertainty_pixels,0,0.625294703,0.25,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Agency,Agency_butterflies,0,NA,NA,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Agency,Agency_doors,3,NA,NA,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Social,Control_faces,2,NA,NA,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Sensory,Control_texture,0,NA,NA,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Knowledge,Information_poems,-2,NA,NA,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Knowledge,Information_trivia,3,NA,NA,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Novelty,Novelty_animals,0,NA,NA,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Novelty,Novelty_repetitions,2,NA,NA,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Uncertainty reduction,Uncertainty_cards,0,NA,NA,between $3000 and $5000,"Some college, no degree"
148,6,6.082191781,Uncertainty reduction,Uncertainty_pixels,-1,NA,NA,between $3000 and $5000,"Some college, no degree"
149,7,7.643835616,Agency,Agency_butterflies,-2,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
149,7,7.643835616,Agency,Agency_doors,0,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
149,7,7.643835616,Social,Control_faces,3,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
149,7,7.643835616,Sensory,Control_texture,6,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
149,7,7.643835616,Knowledge,Information_poems,6,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
149,7,7.643835616,Knowledge,Information_trivia,3,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
149,7,7.643835616,Novelty,Novelty_animals,6,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
149,7,7.643835616,Novelty,Novelty_repetitions,3,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
149,7,7.643835616,Uncertainty reduction,Uncertainty_cards,6,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
149,7,7.643835616,Uncertainty reduction,Uncertainty_pixels,0,0.484870603,0.208333333,more than $5000,"Professional degree (e.g., MD, JD)"
150,12,12.90410959,Agency,Agency_butterflies,0,0.88614188,0.75,more than $5000,Master's degree
150,12,12.90410959,Agency,Agency_doors,3,0.88614188,0.75,more than $5000,Master's degree
150,12,12.90410959,Social,Control_faces,0,0.88614188,0.75,more than $5000,Master's degree
150,12,12.90410959,Sensory,Control_texture,0,0.88614188,0.75,more than $5000,Master's degree
150,12,12.90410959,Knowledge,Information_poems,-6,0.88614188,0.75,more than $5000,Master's degree
150,12,12.90410959,Knowledge,Information_trivia,0,0.88614188,0.75,more than $5000,Master's degree
150,12,12.90410959,Novelty,Novelty_animals,-1,0.88614188,0.75,more than $5000,Master's degree
150,12,12.90410959,Novelty,Novelty_repetitions,1,0.88614188,0.75,more than $5000,Master's degree
150,12,12.90410959,Uncertainty reduction,Uncertainty_cards,0,0.88614188,0.75,more than $5000,Master's degree
150,12,12.90410959,Uncertainty reduction,Uncertainty_pixels,1,0.88614188,0.75,more than $5000,Master's degree
151,5,5.01369863,Agency,Agency_butterflies,0,-0.154507861,0.208333333,less than $500,"Some college, no degree"
151,5,5.01369863,Agency,Agency_doors,0,-0.154507861,0.208333333,less than $500,"Some college, no degree"
151,5,5.01369863,Social,Control_faces,3,-0.154507861,0.208333333,less than $500,"Some college, no degree"
151,5,5.01369863,Sensory,Control_texture,0,-0.154507861,0.208333333,less than $500,"Some college, no degree"
151,5,5.01369863,Knowledge,Information_poems,0,-0.154507861,0.208333333,less than $500,"Some college, no degree"
151,5,5.01369863,Knowledge,Information_trivia,-3,-0.154507861,0.208333333,less than $500,"Some college, no degree"
151,5,5.01369863,Novelty,Novelty_animals,0,-0.154507861,0.208333333,less than $500,"Some college, no degree"
151,5,5.01369863,Novelty,Novelty_repetitions,0,-0.154507861,0.208333333,less than $500,"Some college, no degree"
151,5,5.01369863,Uncertainty reduction,Uncertainty_cards,3,-0.154507861,0.208333333,less than $500,"Some college, no degree"
151,5,5.01369863,Uncertainty reduction,Uncertainty_pixels,0,-0.154507861,0.208333333,less than $500,"Some college, no degree"
152,8,8.712328767,Agency,Agency_butterflies,0,0.423520264,0.5,more than $5000,Bachelor's degree
152,8,8.712328767,Agency,Agency_doors,0,0.423520264,0.5,more than $5000,Bachelor's degree
152,8,8.712328767,Social,Control_faces,0,0.423520264,0.5,more than $5000,Bachelor's degree
152,8,8.712328767,Sensory,Control_texture,0,0.423520264,0.5,more than $5000,Bachelor's degree
152,8,8.712328767,Knowledge,Information_poems,-4,0.423520264,0.5,more than $5000,Bachelor's degree
152,8,8.712328767,Knowledge,Information_trivia,5,0.423520264,0.5,more than $5000,Bachelor's degree
152,8,8.712328767,Novelty,Novelty_animals,1,0.423520264,0.5,more than $5000,Bachelor's degree
152,8,8.712328767,Novelty,Novelty_repetitions,1,0.423520264,0.5,more than $5000,Bachelor's degree
152,8,8.712328767,Uncertainty reduction,Uncertainty_cards,0,0.423520264,0.5,more than $5000,Bachelor's degree
152,8,8.712328767,Uncertainty reduction,Uncertainty_pixels,1,0.423520264,0.5,more than $5000,Bachelor's degree
153,10,10.93150685,Agency,Agency_butterflies,1,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
153,10,10.93150685,Agency,Agency_doors,0,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
153,10,10.93150685,Social,Control_faces,0,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
153,10,10.93150685,Sensory,Control_texture,0,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
153,10,10.93150685,Knowledge,Information_poems,0,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
153,10,10.93150685,Knowledge,Information_trivia,0,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
153,10,10.93150685,Novelty,Novelty_animals,2,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
153,10,10.93150685,Novelty,Novelty_repetitions,1,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
153,10,10.93150685,Uncertainty reduction,Uncertainty_cards,0,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
153,10,10.93150685,Uncertainty reduction,Uncertainty_pixels,0,NA,0.333333333,between $1500 and $2000,"Professional degree (e.g., MD, JD)"
